latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation,,,,,,,,,,,,,
36.44991,-116.436035,680,-28800,America/Los_Angeles,PST,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
time,weather_code (wmo code),temperature_2m_max (°F),temperature_2m_min (°F),temperature_2m_mean (°F),apparent_temperature_max (°F),apparent_temperature_min (°F),apparent_temperature_mean (°F),daylight_duration (s),sunshine_duration (s),precipitation_sum (inch),rain_sum (inch),snowfall_sum (inch),precipitation_hours (h),wind_speed_10m_max (mp/h),wind_gusts_10m_max (mp/h),wind_direction_10m_dominant (°),shortwave_radiation_sum (MJ/m²),et0_fao_evapotranspiration (inch)
1/17/2016,2,54.7,34.6,45.4,49.6,29.3,40.7,35958.1,30527.12,0,0,0,0,3.4,12.1,119,11.49,0.062
1/18/2016,3,56.6,38.6,49.1,51.6,33.6,44.7,36041.38,29456.82,0,0,0,0,5.4,14.5,16,11.34,0.065
1/19/2016,55,52.4,33.1,42.3,48.3,28.3,38.2,36127.5,9078.23,0.071,0.071,0,3,5.1,17.9,76,6.02,0.036
1/20/2016,3,53.1,37.6,45.1,48.5,32.9,41.1,36216.33,32883.84,0,0,0,0,3.7,12.5,294,12.09,0.059
1/21/2016,1,55.9,31.7,43.5,50.4,26.3,38.5,36307.7,30897.84,0,0,0,0,2.7,9.6,32,10.8,0.058
1/22/2016,2,58.4,31.9,45.9,51.3,26.3,40.2,36401.48,33085.67,0,0,0,0,5.7,14.5,117,12.75,0.077
1/23/2016,53,58.2,41.1,49.5,53.5,36.6,44.4,36497.51,30132.75,0.051,0.051,0,3,5.1,17,99,10.76,0.067
1/24/2016,3,55.7,32.8,44,48.6,27,38.3,36595.66,31175.57,0,0,0,0,5.9,17.9,337,13.46,0.078
1/25/2016,1,55,31.1,42.4,49.3,25.4,36.5,36695.79,33405.54,0,0,0,0,4.7,16.1,347,13.36,0.073
1/26/2016,0,56.6,29.5,41.6,50.5,23,35.4,36797.75,33516.09,0,0,0,0,4.6,15.4,4,14.12,0.073
1/27/2016,1,58.8,30.2,44.2,52.4,24.4,38.5,36901.42,31752.14,0,0,0,0,2.7,11.6,338,12.82,0.071
1/28/2016,2,59.7,32,46.9,53.5,26.5,41.3,37006.65,33742.14,0,0,0,0,2.2,9.6,16,14.22,0.077
1/29/2016,1,62.8,43,53.2,56.2,37.2,47.3,37113.32,25863.17,0,0,0,0,4.5,10.7,130,11.52,0.082
1/30/2016,2,62.8,47,54.7,59.2,42.7,49.6,37221.29,33973.77,0,0,0,0,9.6,16.1,28,13.99,0.101
1/31/2016,61,53,37.9,46.9,50.3,33.2,43,37330.45,18.52,0.508,0.508,0,15,7.2,34.7,140,3.64,0.03
2/1/2016,3,42.6,27.5,37.4,32.6,20.5,28.3,37440.65,34209.88,0,0,0,0,13.3,40,321,14.64,0.085
2/2/2016,0,41.5,23.1,31.6,34.4,16.2,25.1,37551.78,34329.24,0,0,0,0,3.8,16.1,331,14.93,0.063
2/3/2016,1,44.3,23,32.7,38,16,26.4,37663.72,34449.33,0,0,0,0,3.1,10.7,347,15.23,0.066
2/4/2016,2,51,25.6,37,44.6,19.6,31.2,37776.93,34570.65,0,0,0,0,4.2,13.9,341,14.89,0.073
2/5/2016,0,53.5,27.7,39,48.2,21.6,33.3,37892.3,34694.12,0,0,0,0,4.8,14.8,1,15.4,0.078
2/6/2016,0,57.5,28.7,41.4,51.8,22.9,35.9,38009.73,34819.64,0,0,0,0,4,12.5,347,15.32,0.083
2/7/2016,0,62.8,31.5,45.3,56.5,25.5,39.2,38129.07,34947.02,0,0,0,0,7.7,23.5,353,15.57,0.102
2/8/2016,0,65.3,35.6,48.6,59,28.7,42.4,38250.16,35076.11,0,0,0,0,6.4,20.6,3,15.99,0.114
2/9/2016,1,69.2,35.5,50.2,63.5,29.9,45.2,38372.86,35206.76,0,0,0,0,4.1,13.6,350,16.18,0.104
2/10/2016,1,68.1,34.8,50.4,62.5,29.6,45.7,38497.04,35338.8,0,0,0,0,2.9,12.1,341,16.53,0.102
2/11/2016,1,69.1,34.9,51.3,63.9,29.6,46.6,38622.57,35472.09,0,0,0,0,2.8,11.2,357,16.64,0.099
2/12/2016,1,68.8,36.1,52.1,64.2,31.2,47.7,38749.3,35606.47,0,0,0,0,2.7,11.4,1,16.23,0.098
2/13/2016,1,69.8,38.2,52.6,63.1,33.4,47.7,38877.11,35741.81,0,0,0,0,5.2,18.3,331,15.72,0.108
2/14/2016,1,68.8,36.8,53,62.4,31.4,47.5,39005.87,35877.96,0,0,0,0,7.9,24.2,334,13.67,0.11
2/15/2016,1,72.8,41.4,56.6,66.9,37,52,39135.44,36000,0,0,0,0,7.6,20.4,339,16.64,0.127
2/16/2016,1,72.8,40.1,58,67.9,35.6,53.5,39265.71,36004.38,0,0,0,0,3.2,12.3,349,17.41,0.112
2/17/2016,55,72.8,47.3,59.7,65.3,41.5,53.6,39396.55,21600,0.13,0.13,0,5,7.8,25.5,162,11.3,0.127
2/18/2016,2,61.2,52.5,55.6,57.3,47.3,51.1,39527.84,30959.66,0,0,0,0,10.4,31.3,172,13.83,0.094
2/19/2016,0,63.7,44.1,53.9,59.7,38.9,49.2,39659.46,36096.4,0,0,0,0,3.5,12.1,127,17.79,0.107
2/20/2016,1,68.3,37.8,55.5,63.7,33,50.8,39791.3,36108.62,0,0,0,0,3.1,13,335,17.76,0.11
2/21/2016,1,71.4,41.8,58.5,65.9,37.3,53.8,39923.23,36200.08,0,0,0,0,5,17.7,316,18.08,0.125
2/22/2016,0,67.4,41.3,55.8,59.4,34.6,49,40055.16,36355.46,0,0,0,0,10.2,30.4,336,18.6,0.149
2/23/2016,1,61.4,37.5,49.7,54.5,30.8,42.9,40186.96,36383.57,0,0,0,0,5.1,17.2,40,18.51,0.124
2/24/2016,1,64.4,34.4,50.6,58.8,28.6,44.9,40319.08,36584.43,0,0,0,0,2.7,12.1,350,18.84,0.112
2/25/2016,0,71.3,38.7,56.4,66,33.4,51.2,40452.45,36745.42,0,0,0,0,2.7,12.8,322,18.91,0.12
2/26/2016,1,74.9,44.5,61.3,69.8,39.4,56.2,40586.98,36477.89,0,0,0,0,3.9,11.2,115,17.75,0.127
2/27/2016,1,76.1,47.2,64.4,70.9,41.8,59,40722.55,37188.29,0,0,0,0,3,11.9,20,19.21,0.131
2/28/2016,1,75.2,45,62.3,69.8,39.9,57.2,40859.04,35666.37,0,0,0,0,2.4,12.5,343,15.28,0.111
2/29/2016,1,76.3,47,63.8,70.8,42.5,58.6,40996.36,37616.07,0,0,0,0,5.5,18.3,314,19.53,0.145
3/1/2016,1,78.6,49,64.4,73.7,43.9,59.2,41134.4,36932.52,0,0,0,0,3.7,13.4,117,18.3,0.134
3/2/2016,1,78.2,55.8,68,73.3,51.1,62.9,41273.05,36702.83,0,0,0,0,3.7,13.6,15,19.64,0.144
3/3/2016,1,75.3,53.1,64.5,69.8,47.6,58.9,41412.2,36000,0,0,0,0,4.1,13,124,17.06,0.139
3/4/2016,1,75.6,53.9,65.7,69.9,47.9,59.9,41551.75,37412.58,0,0,0,0,4.7,15.4,133,18.92,0.148
3/5/2016,51,70.3,53.5,62.8,64.6,49.7,58.2,41691.61,36132.46,0.004,0.004,0,1,9.4,26.4,163,15.22,0.143
3/6/2016,51,63.5,46.6,56.6,57.1,41.7,51.3,41831.66,38006.96,0.024,0.024,0,2,9,31.1,179,15.67,0.12
3/7/2016,51,49.3,40.4,45.3,45.5,34,40.1,41971.81,16724.24,0.094,0.094,0,9,7.4,20.6,141,9.64,0.06
3/8/2016,2,62.1,36,50.4,57.5,30.3,45.3,42111.96,37791.45,0,0,0,0,6.8,20.4,312,21,0.127
3/9/2016,1,70.2,43.5,59.4,66.4,38.8,54.8,42252.01,37868.96,0,0,0,0,2.6,12.1,25,20.24,0.131
3/10/2016,1,76.7,45.8,62.8,71.2,40.9,57.4,42391.86,39005.37,0,0,0,0,7.1,19.7,141,21.53,0.178
3/11/2016,53,73,47.9,61.8,65.7,43.9,55.4,42531.42,31726.54,0.126,0.126,0,6,13.5,39.1,175,16.94,0.18
3/12/2016,53,62.8,40.7,52.2,58.7,36.4,48.1,42670.58,39671.43,0.047,0.047,0,2,5.7,17.2,153,20.56,0.124
3/13/2016,1,64.3,45,55.2,59.5,39.8,50.5,42809.25,39191.15,0,0,0,0,7.7,19.5,142,20.75,0.14
3/14/2016,1,68.9,46.7,57.6,67,42.8,54.4,42947.33,39952.08,0,0,0,0,4.6,15.2,148,20.58,0.133
3/15/2016,1,71.7,42.5,59.7,66.6,37.2,54.3,43085.23,40091.41,0,0,0,0,3.3,13.2,9,21.55,0.145
3/16/2016,0,73.8,43,60.9,69.6,36.8,55.5,43223.8,40231.13,0,0,0,0,4.1,14.3,4,22.83,0.158
3/17/2016,0,76.8,47.6,64.5,72.9,41.9,59.3,43362.98,40371.27,0,0,0,0,4.1,16.1,315,22.87,0.162
3/18/2016,0,78.4,46.7,65.6,74.4,41.5,60.7,43502.67,40511.72,0,0,0,0,2.7,14.3,23,23.22,0.163
3/19/2016,1,81.5,48.2,67.1,76.2,42.1,61.4,43642.78,38710.96,0,0,0,0,4.3,14.8,116,21.57,0.172
3/20/2016,1,81.7,60.2,71,75.3,54.9,65,43783.23,40793.25,0,0,0,0,7.6,22.4,161,22.34,0.215
3/21/2016,2,77.3,54.7,66.4,69.7,50.6,60.2,43923.92,40934.14,0,0,0,0,9.7,29.5,178,19.41,0.203
3/22/2016,1,66,48.2,57.6,57,41.4,49.9,44064.77,41074.99,0,0,0,0,13.3,28.4,342,23.4,0.201
3/23/2016,0,67.7,40.3,56.1,60.5,32.2,48.6,44205.7,41215.71,0,0,0,0,7.4,23.7,315,24.54,0.182
3/24/2016,1,72.7,42.8,60.4,67.1,36,54.5,44346.61,41356.21,0,0,0,0,4.2,15.4,294,24.38,0.166
3/25/2016,1,75.5,50,64.6,71.3,43.7,58.7,44487.41,41496.43,0,0,0,0,4.7,16.3,330,24.53,0.18
3/26/2016,0,68.8,50.4,59.5,63.7,43.2,52.4,44628.02,41636.24,0,0,0,0,7.4,22.8,35,25.16,0.188
3/27/2016,1,74.2,43.4,61.6,69.7,36.3,55.2,44768.34,40467.08,0,0,0,0,4.9,16.3,131,23.35,0.175
3/28/2016,3,68.8,48.8,60.3,61.3,41.8,53.3,44908.29,41914.38,0,0,0,0,14.8,45.9,205,23.6,0.199
3/29/2016,2,60,43.7,52.3,54.6,37.8,45.6,45047.77,42052.5,0,0,0,0,6.9,23,292,22.89,0.157
3/30/2016,2,61.8,44.5,53.6,56.4,38.1,47.2,45186.7,42106.05,0,0,0,0,6.7,17.9,340,22.89,0.162
3/31/2016,1,71.9,39.5,57.8,65.9,33.9,52,45324.97,41079.21,0,0,0,0,6.2,22.8,320,23.22,0.179
4/1/2016,1,75.8,45.2,62.8,72.2,40,58.2,45462.49,42206.66,0,0,0,0,3.9,19.9,4,24.86,0.176
4/2/2016,0,78.8,48.6,66.4,76.4,44.2,62,45599.18,42258.64,0,0,0,0,4.7,12.5,129,25.52,0.197
4/3/2016,1,81.4,58.7,70.6,77.7,53,65.2,45734.93,42344.34,0,0,0,0,5.1,16.1,145,25.64,0.207
4/4/2016,1,81.4,63.4,72.1,79.4,57.4,67.4,45870.13,42356.96,0,0,0,0,3.2,15,174,24.9,0.193
4/5/2016,0,85.1,52.5,71.7,78.7,47,65.6,46005.57,42549.42,0,0,0,0,7.6,22.6,340,26.6,0.243
4/6/2016,1,85.6,55.6,72,81.4,50,66.5,46141.18,42456.84,0,0,0,0,6.1,19.5,10,25.73,0.225
4/7/2016,3,84,57.6,72,79.5,51.4,65.8,46276.9,32424.5,0,0,0,0,7.8,15.4,181,19.02,0.194
4/8/2016,53,69.2,57.6,64.3,65.9,57.5,61.4,46412.61,18909.08,0.047,0.047,0,5,7.5,24.4,152,14.16,0.119
4/9/2016,61,65.6,54.8,59.2,65.2,54.1,58.1,46548.25,38182.36,0.35,0.35,0,15,6.3,20.6,134,18.89,0.125
4/10/2016,51,63.6,53.9,58.3,61.9,52.8,57,46683.7,36816.3,0.063,0.063,0,8,4,13,99,18.92,0.123
4/11/2016,1,67.7,49.9,59.8,69.2,47.9,58.6,46818.9,43378.07,0,0,0,0,5.2,13.6,122,23.29,0.156
4/12/2016,1,73.2,53.6,63.4,73.1,51.8,61.9,46953.73,43540.9,0,0,0,0,4.7,15.7,132,23.96,0.173
4/13/2016,1,76.1,55.7,66,73.7,52.2,62.7,47088.11,43804.83,0,0,0,0,8.4,23.3,143,26.07,0.211
4/14/2016,1,75.2,53,65.1,73.6,49.4,61.4,47221.95,43287.02,0,0,0,0,9.2,28.9,120,25.29,0.196
4/15/2016,1,68.4,51,60,58,42.8,50.5,47355.14,44303.48,0,0,0,0,16.2,48.3,343,27.78,0.261
4/16/2016,0,78.5,48.1,64.3,71,39.9,56.7,47487.58,44431.26,0,0,0,0,10.3,30,336,28.5,0.259
4/17/2016,0,80.3,50.6,67.6,75.2,44.6,61.7,47619.18,44558.07,0,0,0,0,5.8,19.5,353,28.54,0.228
4/18/2016,0,80.3,51.5,68.1,76.3,45,62.4,47749.84,44683.81,0,0,0,0,3.7,16.8,24,28.58,0.222
4/19/2016,1,84.7,51.9,71.2,82.4,45.8,65.9,47879.45,44808.38,0,0,0,0,3.4,12.8,93,28.22,0.22
4/20/2016,1,87.2,64.6,75.9,81.4,58.7,69.2,48007.89,44931.7,0,0,0,0,7.8,23.3,157,28.93,0.275
4/21/2016,1,87.5,65.2,76.5,82,58.4,69.7,48135.07,45053.64,0,0,0,0,8.3,24.8,154,28.17,0.272
4/22/2016,0,84.7,61.8,73.2,76.8,54.7,65.7,48260.88,45126.98,0,0,0,0,14.7,42.1,188,28.63,0.315
4/23/2016,0,73.6,51.5,63.9,67.6,46.2,58.3,48385.2,45197.12,0,0,0,0,6.8,21.5,306,29.11,0.219
4/24/2016,51,76.6,52.3,65.8,71,46,59.2,48508.39,43072.42,0.008,0.008,0,1,9.2,24.4,162,20.97,0.2
4/25/2016,53,59.7,49.2,55.4,54.9,45.7,50.4,48631.21,31289.48,0.11,0.11,0,7,8.2,26.2,292,16.05,0.127
4/26/2016,2,70.7,49.5,61.1,67.5,42.8,56.1,48753.6,42230.63,0,0,0,0,8.1,22.1,302,28.7,0.214
4/27/2016,3,70.7,53,62.5,68.4,49.4,58.1,48875.46,36108.45,0,0,0,0,7.8,21.3,334,22.51,0.184
4/28/2016,51,70.8,46.6,59.2,64.5,43.4,54.3,48996.7,41933.8,0.004,0.004,0,1,10.4,30.9,307,23.17,0.182
4/29/2016,51,74.3,51.8,63.9,70,47.6,59.4,49117.2,45598.83,0.004,0.004,0,1,9.9,26.4,308,27.18,0.214
4/30/2016,51,69.2,52.6,60,63.7,48,55.4,49236.88,27656.61,0.075,0.075,0,8,10.5,31.5,345,15.39,0.13
5/1/2016,1,72.3,49.7,63.3,72.7,46,59.8,49355.62,45726.12,0,0,0,0,6,19.7,343,25.35,0.191
5/2/2016,1,78.2,50.4,67.8,76.6,47.2,64.6,49473.33,45928.36,0,0,0,0,3.7,13.2,61,27.77,0.209
5/3/2016,2,84.7,52.8,72.2,84.4,49.7,69.2,49589.89,45849.34,0,0,0,0,4,15,51,28.78,0.222
5/4/2016,2,88.6,60.6,77.4,83.3,56.8,72.1,49705.21,45942.96,0,0,0,0,9.7,29.1,146,28.48,0.277
5/5/2016,51,81.5,62.4,71.9,77.4,57.5,66.8,49819.16,44256.32,0.008,0.008,0,1,10.8,33.8,180,26.69,0.247
5/6/2016,51,71,52.1,63.4,68.7,49.1,59.5,49931.63,46025.48,0.012,0.012,0,2,6.3,19.2,145,26.77,0.197
5/7/2016,55,68.2,52.2,61.4,64.9,49.2,58,50042.52,35972.05,0.067,0.067,0,4,4.5,18.1,129,19.94,0.149
5/8/2016,2,75.9,55.8,66.3,71.8,52.7,62.8,50151.68,45339.38,0,0,0,0,4.9,14.3,238,22.41,0.176
5/9/2016,0,84.5,56.6,72.3,82.7,53,69.3,50259.02,46203.65,0,0,0,0,6.8,19.9,173,29.76,0.254
5/10/2016,0,84.5,65.4,75.7,84.2,63.4,73.1,50364.41,46642.21,0,0,0,0,6.5,21.3,53,26.12,0.229
5/11/2016,0,84.1,62.5,74.8,82.2,54.7,69.2,50467.72,46782.59,0,0,0,0,7.2,21.9,18,30.62,0.262
5/12/2016,0,91.4,57.2,78.2,89.5,51.9,73.6,50568.83,47010.29,0,0,0,0,3.2,13.6,67,30.89,0.251
5/13/2016,1,96.1,60.3,82,92.2,55.2,76.8,50667.61,47072.52,0,0,0,0,7.5,22.6,154,30.9,0.286
5/14/2016,1,92.5,66.5,80.8,87.7,60,74.7,50764.36,46774.04,0,0,0,0,11.2,31.8,173,30.84,0.337
5/15/2016,1,86.7,64.9,76.7,83.5,61.6,71.8,50859.73,47005.3,0,0,0,0,7.4,25.5,326,30.34,0.273
5/16/2016,0,82.8,62.3,74.5,79,56.7,68.5,50953.64,46771.46,0,0,0,0,7.5,24.6,327,28.53,0.272
5/17/2016,2,77.4,61.8,70.6,73.3,56.7,65.8,51046.03,46812.11,0,0,0,0,9.3,28.4,2,25.56,0.225
5/18/2016,0,86.7,58.5,75.5,84.7,55.1,71.9,51136.79,47746.88,0,0,0,0,5,20.4,331,27.98,0.231
5/19/2016,1,93.4,69,81,87.7,64.5,75.4,51225.82,47967.56,0,0,0,0,12.4,36.9,180,30.87,0.339
5/20/2016,1,75.3,62.8,69.1,67.1,56,61.3,51313.04,47339.69,0,0,0,0,14.8,39.1,184,26.58,0.287
5/21/2016,0,74.7,51.9,64.2,69.6,46.6,58.4,51398.34,48127.29,0,0,0,0,7.7,24.8,169,31.46,0.253
5/22/2016,0,76.3,54,66.1,74,47.2,61.3,51481.64,48182.05,0,0,0,0,6,17.2,291,31.63,0.233
5/23/2016,1,78.2,57.5,68.8,74.1,51.4,63,51562.82,48234.75,0,0,0,0,8.2,24.6,158,31.19,0.274
5/24/2016,1,76.4,55.1,67.2,74.2,50.8,62.7,51641.8,48347.62,0,0,0,0,6.1,18.6,175,29.44,0.243
5/25/2016,2,76.4,57.3,67.8,74.7,52.4,63.4,51718.47,47496.18,0,0,0,0,10.6,20.6,336,29.4,0.244
5/26/2016,1,80.4,57.5,70.5,76.6,54.3,66.3,51792.73,47383.87,0,0,0,0,9.7,22.4,298,28.84,0.254
5/27/2016,0,86,59.1,75.4,83.8,54.4,71.2,51864.48,48451.29,0,0,0,0,4.6,17.9,319,30.94,0.248
5/28/2016,1,88,66.5,78.6,87.2,60.8,74.4,51933.62,47147.1,0,0,0,0,4.9,17.4,99,29.36,0.246
5/29/2016,1,90.3,70.6,81.5,89.3,65.4,77.5,52000.05,48119.51,0,0,0,0,4.2,14.5,75,30.38,0.242
5/30/2016,2,93.5,72.7,84,91.6,66.8,78.5,52063.66,48376.91,0,0,0,0,7.1,20.6,320,30.65,0.299
5/31/2016,0,96.8,67.7,85.3,92.8,62,80.1,52124.34,48619.07,0,0,0,0,6.2,22.1,337,31.55,0.308
6/1/2016,0,99.1,67.9,86.8,97.6,61.4,82,52182,48653.57,0,0,0,0,3.7,15.4,3,31.84,0.271
6/2/2016,1,101.4,74,89.8,98.8,68.7,85.2,52236.53,48686.79,0,0,0,0,6.1,14.3,194,31.89,0.286
6/3/2016,0,103.8,79,92.5,101.8,73.8,88.2,52288.07,48719.21,0,0,0,0,3.8,14.3,112,32.04,0.276
6/4/2016,0,105.8,74.7,93.4,103.5,69.6,88.9,52337.02,48751.12,0,0,0,0,6.1,17.2,156,31.99,0.286
6/5/2016,0,103.2,82.4,92.4,99.1,76.1,86.5,52383.32,48782.43,0,0,0,0,7.9,22.1,168,32.2,0.348
6/6/2016,1,100.7,79.1,89.9,98.5,74,85.8,52426.96,48813.08,0,0,0,0,3.5,17.2,271,31.55,0.278
6/7/2016,0,102.6,81.1,92,101,75.7,88.1,52467.88,47790.41,0,0,0,0,4.8,15.4,172,31.05,0.282
6/8/2016,1,102.9,83.5,93.6,99.6,79.5,89.8,52506.05,48872.02,0,0,0,0,7.2,23.7,156,28.06,0.302
6/9/2016,1,102.5,77.8,91.3,97.7,73.3,86,52541.43,48749.23,0,0,0,0,9.8,29.3,179,30.53,0.355
6/10/2016,1,96.9,75.6,88.1,92.8,71.7,83.3,52573.96,46999.61,0,0,0,0,9.8,28.4,172,28.45,0.338
6/11/2016,51,93.8,75.3,85,93.4,73.8,82.5,52603.64,47245,0.016,0.016,0,2,9.3,23.9,151,28.05,0.296
6/12/2016,51,89.5,69.7,80.6,87.7,67.5,77.8,52630.41,48496.04,0.035,0.035,0,4,7.9,22.8,240,29.23,0.269
6/13/2016,1,90.4,71.9,81.7,88.4,68.6,78.3,52654.25,49002.11,0,0,0,0,6.1,17,274,30.98,0.275
6/14/2016,0,93.5,68.9,82,88,64.5,76.5,52675.11,49024.54,0,0,0,0,9.6,26.4,160,31.82,0.349
6/15/2016,0,88.8,66.1,77.6,83.7,61,71.7,52692.96,49045.6,0,0,0,0,13.2,37.4,172,31.87,0.343
6/16/2016,0,87.4,60.5,75.9,81,55.8,70.2,52707.77,49065.21,0,0,0,0,9.8,25.9,164,32.29,0.317
6/17/2016,0,92.6,66,81.3,88.4,60.5,76,52719.52,49083.3,0,0,0,0,9.4,27.5,167,31.81,0.328
6/18/2016,1,97.4,70.1,85.6,92.4,65.7,80.1,52728.17,49099.79,0,0,0,0,8.3,22.1,164,32.19,0.335
6/19/2016,2,102.8,76.9,90.9,99.8,71,86.6,52733.68,49114.61,0,0,0,0,5.1,12.8,135,31.48,0.274
6/20/2016,0,108.8,83.4,97.4,108.1,79.6,94.4,52736.05,49127.67,0,0,0,0,3.4,12.5,123,31.67,0.279
6/21/2016,0,107.9,81.9,97.4,106.1,77.5,93.6,52735.24,49138.91,0,0,0,0,4.1,14.8,171,31.54,0.287
6/22/2016,0,104.4,84.3,94.9,104,80.9,91.5,52731.21,49148.27,0,0,0,0,5.2,16.3,151,31.4,0.313
6/23/2016,0,103.7,82.5,93.5,101.4,77.2,89.3,52723.94,49156.12,0,0,0,0,5.4,15.9,164,31.8,0.306
6/24/2016,0,104,82.7,93.8,101,77.4,89,52713.34,49162.72,0,0,0,0,5.1,15.7,281,32.38,0.299
6/25/2016,0,103.2,75.6,92.7,101,69,87.6,52699.47,49168.01,0,0,0,0,5.1,16.6,341,32.36,0.298
6/26/2016,0,107.3,80.6,96.3,105.9,74.9,92.2,52682.38,49171.98,0,0,0,0,4.4,15.2,127,31.73,0.287
6/27/2016,2,109.6,82.1,98.3,108.8,78.2,95.1,52662.12,49174.59,0,0,0,0,3.8,17.2,253,30.99,0.275
6/28/2016,2,102.1,87.4,95.7,101.2,84.3,92.7,52638.75,44596.19,0,0,0,0,6.1,19.7,157,21.59,0.231
6/29/2016,1,104.9,83.3,95.1,104.9,81.6,92.9,52612.3,49175.57,0,0,0,0,8.3,14.5,351,31.06,0.311
6/30/2016,53,102.5,78.9,92,103.9,79.9,91.4,52582.86,44848.89,0.035,0.035,0,2,8.5,29.3,118,25.07,0.263
7/1/2016,55,98,77.3,87,99.4,79.4,88.7,52550.46,41452.15,0.075,0.075,0,3,7.3,19.9,98,26.82,0.259
7/2/2016,53,96.4,73.1,85.7,98.1,74.5,86.7,52515.17,49152.28,0.047,0.047,0,2,3.6,16.8,104,29.56,0.255
7/3/2016,0,100.5,77.6,90.2,99.4,76.8,88.2,52477.04,49117.33,0,0,0,0,4.8,16.1,178,31.49,0.279
7/4/2016,0,102.3,74.2,90.6,98.8,70.7,86.3,52436.13,49079.8,0,0,0,0,7.3,21,175,31.75,0.324
7/5/2016,0,99.8,75.5,89.1,96,71.5,84.5,52392.5,49039.74,0,0,0,0,7.4,19.2,162,31.92,0.344
7/6/2016,0,98.9,71.9,87.1,95.7,67.8,82.9,52346.2,48997.21,0,0,0,0,6.5,19.2,158,31.62,0.334
7/7/2016,0,97.7,74.5,87.1,94.1,69.3,82.9,52297.31,48952.25,0,0,0,0,7.2,21.7,153,31.57,0.33
7/8/2016,1,100,73.8,89,96.1,70.2,84.6,52245.88,48904.91,0,0,0,0,8.1,23.9,168,31.4,0.34
7/9/2016,1,99.6,73.7,88.1,94.1,70.2,83.9,52191.96,48855.25,0,0,0,0,8.6,22.1,166,28.25,0.324
7/10/2016,0,97,72.2,86.4,97,68.8,83.3,52135.62,48803.31,0,0,0,0,5.6,16.3,171,31.29,0.287
7/11/2016,0,96.2,75.6,87.3,93,69,82,52076.92,48749.15,0,0,0,0,6.2,19.2,339,32.05,0.298
7/12/2016,0,98.4,75.8,87.3,95.7,69.4,82.2,52015.93,48692.82,0,0,0,0,5.5,15.2,151,31.99,0.304
7/13/2016,0,101.5,78.3,90.2,99.7,73,85.8,51952.39,48634.29,0,0,0,0,4.6,16.3,147,31.61,0.283
7/14/2016,0,104,80,92.5,102.6,74.7,88.3,51885.85,48573.03,0,0,0,0,4.7,15.9,151,31.41,0.296
7/15/2016,0,105.2,81.8,93.7,101.7,76.9,88.9,51816.41,48509.06,0,0,0,0,6.4,19.9,166,31.29,0.331
7/16/2016,0,102.7,77,91.1,98.6,73.3,86.5,51744.2,48442.48,0,0,0,0,7,19.5,169,30.99,0.341
7/17/2016,0,102.2,74.5,90.1,96.6,70,84.7,51669.31,48373.37,0,0,0,0,9.4,27.3,173,31.27,0.353
7/18/2016,0,101,77.9,90.7,95.6,72.6,85,51591.86,48301.86,0,0,0,0,9.2,25.3,176,31.35,0.362
7/19/2016,0,101.9,75.7,90.9,97.4,71,85.7,51511.98,48228.02,0,0,0,0,8.9,25.3,173,31.33,0.348
7/20/2016,0,103.6,77.3,92.2,99.8,72.4,87.5,51429.76,48151.96,0,0,0,0,8.1,21.5,169,30.93,0.333
7/21/2016,0,105.7,81.8,94.4,103.3,77.2,90.3,51345.32,48073.79,0,0,0,0,7.2,20.4,167,30.39,0.312
7/22/2016,0,106.6,85,95.8,104.8,79.8,91.6,51258.77,47993.57,0,0,0,0,3.7,12.8,166,30.78,0.28
7/23/2016,0,107.7,83.5,96.6,106,78.4,92.8,51170.22,47911.43,0,0,0,0,4.3,15.7,158,30.65,0.287
7/24/2016,0,107,84.2,95.9,103.3,81.3,91.5,51079.78,47827.45,0,0,0,0,7.4,21.5,162,30.78,0.322
7/25/2016,0,106.1,82.3,94.7,103.5,79.1,91.3,50987.55,47741.71,0,0,0,0,5.6,16.6,153,30.66,0.305
7/26/2016,0,107,83.9,96.3,107,79.9,93.8,50893.62,47654.32,0,0,0,0,2.5,12.8,130,30.27,0.255
7/27/2016,1,110.1,87,99.6,110.3,83.6,97,50798.12,47565.37,0,0,0,0,3.2,13.2,158,29.42,0.255
7/28/2016,51,109.1,89.8,100.1,109.5,87.3,97.7,50701.14,47091.5,0.008,0.008,0,2,6.4,15.9,136,27.36,0.288
7/29/2016,1,109.9,89.8,101.2,109.5,86,98.3,50602.77,46115.93,0,0,0,0,6.5,14.8,274,28.45,0.288
7/30/2016,51,105,81.8,95.2,106.4,79.7,93.8,50503.12,46972.33,0.016,0.016,0,1,8.3,22.6,161,28.68,0.325
7/31/2016,1,103.4,82.9,94.6,105.8,83.3,94,50402.28,47195.62,0,0,0,0,7.2,19.9,158,28.82,0.316
8/1/2016,1,103,81.4,93.5,104.1,82.3,92.9,50300.34,46955.69,0,0,0,0,7,19.5,149,27.87,0.306
8/2/2016,1,101.9,81,92.3,103.4,81,92.3,50196.98,47003.15,0,0,0,0,8,23.3,156,27.81,0.319
8/3/2016,1,101.1,79.4,91.8,101.4,80.5,91.8,50091.51,46904.12,0,0,0,0,8.7,21.5,146,27,0.31
8/4/2016,53,95.5,78,88.3,95.1,83.2,90,49984.04,45757.18,0.079,0.079,0,5,8.1,21,130,22.54,0.242
