latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation,,,,,,,,,,,,,
37.785587,-122.40964,19,-28800,America/Los_Angeles,PST,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
time,weather_code (wmo code),temperature_2m_max (°F),temperature_2m_min (°F),temperature_2m_mean (°F),apparent_temperature_max (°F),apparent_temperature_min (°F),apparent_temperature_mean (°F),daylight_duration (s),sunshine_duration (s),precipitation_sum (inch),rain_sum (inch),snowfall_sum (inch),precipitation_hours (h),wind_speed_10m_max (mp/h),wind_gusts_10m_max (mp/h),wind_direction_10m_dominant (°),shortwave_radiation_sum (MJ/m²),et0_fao_evapotranspiration (inch)
4/7/2016,3,67.1,54.4,59.8,64.2,53.4,58,46414.27,32228.17,0,0,0,0,11.8,26.2,232,18.53,0.121
4/8/2016,61,62.3,53.4,57.2,60.7,52.4,56.1,46556.79,40524.16,0.134,0.134,0,6,8.1,21,260,16.94,0.099
4/9/2016,61,60.1,54.9,56.8,59.9,53.9,56.3,46699.24,4293.07,0.508,0.508,0,24,7.5,16.1,257,7.7,0.048
4/10/2016,55,57.3,52.8,54.6,54.4,50.7,52.2,46841.51,19569.41,0.224,0.224,0,11,9.5,20.8,254,9.08,0.056
4/11/2016,3,59.8,52,55.4,58.2,51.2,54,46983.51,17061.62,0,0,0,0,6.7,20.1,227,11.65,0.072
4/12/2016,3,58.4,51.1,54.2,54.5,47.5,50.8,47125.14,38843.34,0,0,0,0,11.2,24.2,261,17.26,0.095
4/13/2016,1,59.8,50.3,54.3,57.8,47,51.2,47266.3,43669.47,0,0,0,0,11.5,26.6,257,26.08,0.135
4/14/2016,53,58.7,48.8,54.3,54.7,44.6,49.2,47406.89,43764.68,0.047,0.047,0,3,15.9,31.8,284,23.31,0.131
4/15/2016,0,66.6,46.7,56.4,62.9,42.3,52.3,47546.83,44198.23,0,0,0,0,12.8,27.3,315,27.02,0.171
4/16/2016,1,73.1,50.8,61.6,73.4,47.7,59.8,47685.98,43637.18,0,0,0,0,6.1,17.2,319,26.97,0.185
4/17/2016,0,76.2,51.7,63.7,79.3,51.1,63.8,47824.27,44339.08,0,0,0,0,5.7,15.2,212,26.88,0.187
4/18/2016,1,78.5,54.7,64,81.7,53.7,63,47961.57,43853.57,0,0,0,0,9.2,24.6,248,27.11,0.194
4/19/2016,1,74.8,54,62.8,74.4,52.1,60.5,48097.77,42618.02,0,0,0,0,6.5,19.2,249,25.06,0.186
4/20/2016,3,69.4,50.2,60,68.2,48,58.5,48232.77,44008.85,0,0,0,0,9.2,23,237,26.4,0.17
4/21/2016,51,65.9,57.4,60.7,63.6,54.5,59.1,48366.45,43245.54,0.016,0.016,0,3,12.2,27.3,214,18.13,0.115
4/22/2016,61,59.4,53.5,57.3,55,50.5,52.3,48498.69,39901.4,0.335,0.335,0,11,17,39.8,234,15.57,0.099
4/23/2016,3,62.9,48.2,56.1,61,45.3,53.3,48629.38,43571.98,0,0,0,0,11.2,28,281,23.45,0.136
4/24/2016,2,63.8,50.6,56.3,59.9,43.2,51,48758.89,44583.83,0,0,0,0,18,39.1,291,25.01,0.156
4/25/2016,0,63.1,46.7,54.3,57.7,40.6,48.4,48888.04,45301.1,0,0,0,0,14.6,34,299,28.51,0.177
4/26/2016,2,62.5,46.8,54.6,60.8,43.8,50.9,49016.73,43640.7,0,0,0,0,13.6,30,269,25.78,0.153
4/27/2016,51,60.7,49.7,54.8,54.6,45.2,49.7,49144.88,41991.56,0.028,0.028,0,2,15.8,35.1,277,18.38,0.114
4/28/2016,0,68,48.7,57.3,67.4,45.7,54.5,49272.38,45583.14,0,0,0,0,13.1,31.5,273,28.21,0.171
4/29/2016,3,65,50.4,56.6,62,47.9,52.8,49399.13,45137.68,0,0,0,0,14.7,34.4,260,26.06,0.159
4/30/2016,0,74.8,52.6,63.7,70.9,46.4,58.8,49525.02,46079.65,0,0,0,0,12.6,29.1,336,28.65,0.235
5/1/2016,51,74.5,55.9,64.8,75.9,54,62.6,49649.94,46252.3,0.004,0.004,0,1,7.4,24.6,227,27.77,0.205
5/2/2016,3,66.2,51.4,57.2,67.3,48.3,55.4,49773.78,46035.7,0,0,0,0,9,21.3,251,26.4,0.159
5/3/2016,3,64.2,51,56.9,61.7,48.6,54.7,49896.44,43200,0,0,0,0,6.7,17,265,19.08,0.12
5/4/2016,3,62.2,52.6,56.5,60.8,50.1,53.9,50017.79,35012.71,0,0,0,0,11.1,23.5,239,20.94,0.123
5/5/2016,51,62.7,53,57.3,60.3,50.3,55,50137.71,40806.34,0.02,0.02,0,3,9.7,21.3,235,17.29,0.106
5/6/2016,61,58.2,51.9,55.3,57.3,50.3,54.1,50256.09,12193.79,0.205,0.205,0,10,6.8,17,215,9.51,0.057
5/7/2016,61,58.5,51.7,55.5,57.1,50.7,54.4,50372.81,0,0.331,0.331,0,12,7,15.2,229,5.21,0.041
5/8/2016,51,61.5,51.5,56.3,61.5,50.7,55.2,50487.74,45152.73,0.004,0.004,0,1,8.5,19.7,262,17.71,0.1
5/9/2016,3,59.5,51.6,54.7,59.7,49.6,52.7,50600.75,36296.9,0,0,0,0,8.7,17.9,246,21.17,0.112
5/10/2016,3,64.4,49.9,56.3,67.7,47.4,55.6,50711.73,46886.27,0,0,0,0,9.4,23.5,246,28.49,0.156
5/11/2016,3,62.3,50.6,55.6,64,48,54.4,50820.52,46947.41,0,0,0,0,7.9,21.5,249,27.71,0.15
5/12/2016,3,62.4,50.8,55.2,62.4,47.9,53,50927.01,46127.24,0,0,0,0,9.1,21.5,256,27.4,0.148
5/13/2016,3,60.8,51.6,54.9,59.9,48.1,51.3,51031.06,45709.94,0,0,0,0,12,27.7,257,25.97,0.138
5/14/2016,3,63.9,51.7,58,62.7,49,55.9,51132.97,33943.91,0,0,0,0,11,24.6,252,16.92,0.105
5/15/2016,3,67.5,53.6,59.7,66.9,51.4,57.4,51233.45,47177.67,0,0,0,0,13.6,31.5,269,28.11,0.172
5/16/2016,3,71.5,53.2,61.6,72,51.7,60.4,51332.4,47499.46,0,0,0,0,11.4,27.3,255,29.09,0.191
5/17/2016,1,81.2,55.6,68.6,81.2,55,67.7,51429.75,48116.65,0,0,0,0,8.7,24.6,288,29.98,0.237
5/18/2016,1,74.8,54.4,63.4,77.5,53.8,62.9,51525.39,48205.38,0,0,0,0,9.2,23.5,239,28.71,0.197
5/19/2016,1,66.1,52.7,58.4,61.9,45.7,53.1,51619.23,46645.88,0,0,0,0,16.1,35.8,258,29.49,0.19
5/20/2016,3,59.1,50.2,54.7,51.8,42.6,47.4,51711.16,48377.42,0,0,0,0,18.7,36.7,270,25.24,0.154
5/21/2016,51,61.1,50.7,55.6,58.6,47.6,52.4,51801.09,47919.67,0.02,0.02,0,3,11.3,28.9,252,23.93,0.137
5/22/2016,3,61.2,49.8,55.5,58.9,48.4,52.2,51888.91,48541.66,0,0,0,0,12.6,23.7,265,21.29,0.127
5/23/2016,51,61.9,51.1,56.5,60.1,48.4,53.6,51974.5,48600.92,0.02,0.02,0,2,11.4,27.3,261,25.61,0.145
5/24/2016,2,62.3,52.9,57,60.2,50.7,54,52057.79,48657.37,0,0,0,0,12.6,27.7,256,23.53,0.132
5/25/2016,3,62.5,52.6,57.4,60.6,50.5,54.5,52138.64,46397.77,0,0,0,0,13.1,28.6,252,26.15,0.148
5/26/2016,3,67.9,52.2,58.9,68,49.7,56.5,52216.97,48765.68,0,0,0,0,11.5,25.9,238,27.2,0.169
5/27/2016,3,73.8,52.1,62.5,74.8,50.3,61.4,52292.65,48913.39,0,0,0,0,9,22.6,246,29.7,0.204
5/28/2016,1,77.3,54.2,65.5,77.8,53.1,64.3,52365.59,48980.33,0,0,0,0,9.2,23.5,251,29.62,0.218
5/29/2016,2,69.7,53,60.6,70.9,51.2,59,52435.66,49044.59,0,0,0,0,10.3,25.9,232,30.3,0.191
5/30/2016,3,71.9,53.5,61,73.8,51.2,60,52502.77,49106.07,0,0,0,0,8.5,22.8,238,29.65,0.193
5/31/2016,3,75.4,53.5,62.7,78.3,52.5,62.6,52566.81,49164.66,0,0,0,0,8.8,22.6,243,30.45,0.204
6/1/2016,2,71.3,53.7,61.4,72.8,52.4,60.8,52627.65,49220.29,0,0,0,0,9.7,24.6,234,30.31,0.192
6/2/2016,3,75,52,62.9,78.4,50.5,62.8,52685.2,49272.87,0,0,0,0,7.9,21.7,247,31.11,0.21
6/3/2016,2,81.8,53.5,66.3,86,52.8,66.8,52739.6,47929.76,0,0,0,0,9.3,21.3,254,29.71,0.221
6/4/2016,3,73.9,55.3,63,72.9,54,62.7,52791.25,36222.09,0,0,0,0,8.4,22.8,247,21.18,0.149
6/5/2016,3,69.3,52.2,58.9,69.9,49.9,57.3,52840.14,49407.7,0,0,0,0,10,21.5,254,30.11,0.184
6/6/2016,3,64.8,54.1,58.7,64.4,51.4,56.8,52886.2,48429.63,0,0,0,0,11.2,26.2,242,27.04,0.153
6/7/2016,3,67.1,56.2,60,67.7,53.3,58.1,52929.39,45032.92,0,0,0,0,12.3,28.4,253,26.16,0.156
6/8/2016,3,65.2,55.3,59.3,63,52,56,52969.69,46698.83,0,0,0,0,12.2,28.2,261,26.92,0.162
6/9/2016,3,64.3,54.8,58.9,62.5,51.5,55.9,53007.04,46600.3,0,0,0,0,11.9,27.3,256,26.23,0.155
6/10/2016,1,68.5,53.7,60.7,64.2,51.3,57.4,53041.4,49442.23,0,0,0,0,14.2,30.2,261,30.48,0.196
6/11/2016,1,76.2,51.6,64.5,77,50.3,62.9,53072.73,49443.98,0,0,0,0,10.9,25.5,264,30.28,0.225
6/12/2016,2,70.4,54.7,61.2,71.7,52.3,59.5,53101,49444.11,0,0,0,0,10.8,27.1,221,30.5,0.193
6/13/2016,3,66.6,53.7,59.2,63.9,50.8,55.5,53126.17,49442.67,0,0,0,0,14.4,31.8,245,29.28,0.175
6/14/2016,1,65.2,52.5,58.3,61,47.7,52.9,53148.2,49439.72,0,0,0,0,17,34.7,265,30.38,0.194
6/15/2016,1,62.4,51.9,57.1,58.1,46.5,51.8,53167.05,49435.29,0,0,0,0,15.7,32.9,265,28.83,0.174
6/16/2016,3,69,51.8,60.1,68.3,50.3,58.7,53182.69,49429.43,0,0,0,0,8.5,25.3,237,24.63,0.161
6/17/2016,51,68.8,57.1,61,68.4,56.6,59.8,53195.1,45379.71,0.012,0.012,0,2,11.5,26.2,234,16.99,0.112
6/18/2016,3,71.3,54.8,62.9,71,54.1,61.7,53204.23,49413.63,0,0,0,0,9.9,23.9,292,30.54,0.207
6/19/2016,1,78.9,56.7,67.5,78.6,56.4,66,53210.06,49403.79,0,0,0,0,10.8,25.3,288,30.41,0.235
6/20/2016,1,77.3,53,65.1,75.7,52.2,63.7,53212.55,49392.71,0,0,0,0,11.5,24.4,263,31.65,0.232
6/21/2016,1,78.7,54.6,65,80.6,54.5,64.4,53211.7,49380.45,0,0,0,0,10.8,23.9,253,30.66,0.223
6/22/2016,2,69.5,54.6,61.2,68.4,52,58.7,53207.45,49367.07,0,0,0,0,12.4,26.8,242,30.59,0.194
6/23/2016,1,71.6,53.6,61.9,69.7,50.9,59,53199.77,49352.46,0,0,0,0,13.6,31.1,257,30.99,0.208
6/24/2016,2,74,54,63.6,74.5,52.3,62.3,53188.57,49337.26,0,0,0,0,9.4,25.5,251,30.87,0.212
6/25/2016,1,78.1,53.7,65.6,79.7,53.2,65.1,53173.93,49318.77,0,0,0,0,11,25.7,249,31.55,0.229
6/26/2016,2,77.6,54.4,66.5,78.5,53.6,65.5,53155.88,49297.95,0,0,0,0,11.2,22.8,247,30.32,0.227
6/27/2016,1,78.7,57.1,67.8,79.6,56.5,66.9,53134.49,49276.96,0,0,0,0,11.3,23.3,254,30.7,0.234
6/28/2016,1,73.3,55.8,64.2,74.2,54.9,63.3,53109.8,49253.82,0,0,0,0,9.9,20.8,247,30.05,0.204
6/29/2016,3,67.5,54.2,59.9,67.1,51.3,57.7,53081.88,49229.32,0,0,0,0,11.9,24.6,240,29.93,0.176
6/30/2016,3,72.6,53.1,61.6,75,51.1,60.5,53050.79,49203.52,0,0,0,0,9.2,22.8,236,29.88,0.199
7/1/2016,3,68.5,54,60.1,69.6,51.8,58.4,53016.58,49175.6,0,0,0,0,10.1,26.4,224,29.43,0.179
7/2/2016,3,66.5,53.5,58.7,66.4,51.2,56.7,52979.32,48404.41,0,0,0,0,11.1,26.6,227,27.47,0.158
7/3/2016,3,66.8,53.4,58.7,67.9,50.6,56.8,52939.06,47673.38,0,0,0,0,10.1,26.4,234,27.31,0.16
7/4/2016,3,66.7,53.1,58.9,67,50.3,56.9,52895.88,48825.6,0,0,0,0,10.9,27.1,236,27.57,0.161
7/5/2016,3,65.1,53,58.4,64.4,50.1,55.9,52849.82,47193.13,0,0,0,0,11.6,27.3,234,27.59,0.157
7/6/2016,3,65,54.1,58.8,63.4,51.1,55.8,52800.96,49022.85,0,0,0,0,13.3,27.7,237,28.14,0.161
7/7/2016,3,63.8,53.7,57.8,62.4,50.3,54.6,52749.35,47671.46,0,0,0,0,13.4,28.9,245,26.02,0.145
7/8/2016,3,67.9,54.6,60.2,67.5,51.2,58.2,52695.06,44599.02,0,0,0,0,12.1,28,254,26.2,0.158
7/9/2016,3,68.1,56.3,61.7,68,52.6,60,52638.16,45762.87,0,0,0,0,13.9,28.6,260,24.4,0.152
7/10/2016,0,75.1,54.4,64,73.9,51.7,61.9,52578.71,48885.82,0,0,0,0,11.5,30.4,269,30.83,0.218
7/11/2016,1,74.8,54.3,63.9,75.3,53.4,62.7,52516.77,48850.2,0,0,0,0,11.4,26.4,252,30.57,0.213
7/12/2016,1,69.8,54.2,61.3,69.5,51.5,59.3,52452.41,48814.21,0,0,0,0,11.3,25.3,245,30.08,0.189
7/13/2016,2,76.9,55,64.3,79.9,54.4,64.2,52385.38,48585.98,0,0,0,0,9.7,23.7,245,29.49,0.205
7/14/2016,2,73.2,54.9,62.4,74.8,54.5,62,52315.2,48740.29,0,0,0,0,8.9,23,239,29.48,0.193
7/15/2016,3,71.4,54.1,60.7,72.8,52.9,59.8,52241.95,46881.05,0,0,0,0,8.3,25.3,233,28.48,0.181
7/16/2016,3,69.2,54.4,60.6,70.2,52.2,59,52165.78,48160.61,0,0,0,0,10.4,25.5,224,28.96,0.177
7/17/2016,3,66.5,54.6,59.6,65.7,52.1,57,52086.8,48024.02,0,0,0,0,13.5,29.8,238,26.84,0.154
7/18/2016,3,65.7,54.8,59.5,64.9,51.7,56.8,52005.13,46743.09,0,0,0,0,12.5,27.3,255,27.19,0.159
7/19/2016,3,66.6,54.7,59.5,65.7,52.1,57.2,51920.9,47515.78,0,0,0,0,11.6,27.3,259,27.82,0.166
7/20/2016,3,69.6,54.5,60.8,69.5,52.4,59.1,51834.22,48463.34,0,0,0,0,10.6,25.9,256,28.86,0.183
7/21/2016,3,68.8,54.1,60.3,67.8,51.4,58,51745.2,47696.5,0,0,0,0,12.1,27.3,259,29.28,0.182
7/22/2016,2,74.5,54.2,64,75.2,53.7,63.4,51653.97,48227.1,0,0,0,0,10.1,23,250,29.8,0.204
7/23/2016,2,79.8,54.4,66,81.4,54.2,65.9,51560.63,48233.28,0,0,0,0,10.3,24.4,248,30.06,0.22
7/24/2016,2,75.4,56.1,64,77.3,55,63.6,51465.32,47989.32,0,0,0,0,9.4,23.5,233,29.29,0.199
7/25/2016,3,70.7,55.1,61,72.4,53.4,60.3,51368.12,47158.79,0,0,0,0,8.1,22.6,232,27.39,0.174
7/26/2016,2,78.6,53.8,63.6,81.5,53.9,64,51269.16,46893.64,0,0,0,0,8.3,20.1,255,27.9,0.197
7/27/2016,2,74.8,55.9,63.9,76,55.5,63.8,51168.54,47683.83,0,0,0,0,8.6,21.5,247,27.7,0.191
7/28/2016,3,71.7,55.3,61,73.2,54.5,60.5,51066.37,47102.66,0,0,0,0,8.6,22.4,249,27.45,0.174
7/29/2016,3,71.5,55,60.9,72.3,53.2,59.9,50962.75,47243.32,0,0,0,0,9,21.7,252,27.33,0.176
7/30/2016,3,71.2,52.6,60,71.5,50.7,58.5,50857.8,47079.69,0,0,0,0,9.1,25.5,250,28.75,0.18
7/31/2016,3,69.3,53.4,59.6,69.7,51.4,58.3,50751.6,47013.96,0,0,0,0,9.9,24.2,253,28.37,0.174
8/1/2016,3,68.8,52.6,59,69.8,50.4,57.5,50644.26,46669.48,0,0,0,0,9.8,23.5,251,28.4,0.172
8/2/2016,3,68.9,53.5,60,69.7,50.9,58.7,50535.43,46338.62,0,0,0,0,8.4,22.8,242,26.87,0.167
8/3/2016,3,71.5,55.1,61.1,73.2,53.5,60.4,50424.39,46542.69,0,0,0,0,9.7,26.4,240,27.94,0.178
8/4/2016,3,64.2,55.6,59.1,61.9,52.9,56.4,50311.25,45425.81,0,0,0,0,12.3,26.6,244,23.77,0.136
8/5/2016,3,67.3,55.9,59.6,68.2,53.4,57.7,50196.14,44076.2,0,0,0,0,10.1,23.9,242,26.54,0.163
8/6/2016,3,65.8,54.9,59.3,65.5,53,57.1,50079.19,45933.16,0,0,0,0,12,26.8,239,24.65,0.146
8/7/2016,3,70,54.5,60.9,69.9,51.8,59.2,49960.52,46109.93,0,0,0,0,10.1,24.2,243,27.23,0.171
8/8/2016,3,73,55.7,62.9,72.7,54.6,61.8,49840.25,45896.21,0,0,0,0,12.4,25.3,242,27.57,0.184
8/9/2016,3,74.2,56.9,63.3,77.4,55.9,62.9,49718.5,45736.94,0,0,0,0,10.1,24.8,232,26.4,0.181
8/10/2016,3,69.3,55.8,60.4,71.7,53.8,59.2,49595.39,45668.94,0,0,0,0,8.7,24.6,227,24.81,0.151
8/11/2016,3,72.3,54.6,60.7,72.5,52.9,59.7,49471.04,45755.09,0,0,0,0,9.2,24.2,245,27.56,0.175
8/12/2016,3,70.2,52.8,59.3,70.5,51.6,58.3,49345.55,45529.48,0,0,0,0,8.2,21.9,258,26.46,0.163
8/13/2016,3,72.5,54.5,61.1,73.3,53.5,60.7,49219.03,45458.17,0,0,0,0,9.3,21,260,25.62,0.164
8/14/2016,2,71.2,54.5,60.2,71.4,52.9,59.2,49091.61,45385.9,0,0,0,0,8.5,20.1,256,24.97,0.157
8/15/2016,3,67.5,54,58.8,68.2,51.7,57.4,48963.36,45312.75,0,0,0,0,8.4,22.6,244,26,0.154
8/16/2016,3,70.1,53.4,59.5,71.4,51.5,58.4,48834.41,45238.77,0,0,0,0,7.7,22.1,245,25.65,0.157
8/17/2016,3,71.5,55.3,60.7,72.5,53.7,60.1,48704.86,45164.05,0,0,0,0,8,21.9,242,25.86,0.163
8/18/2016,3,71.4,54.6,61.1,72.6,53.6,60.5,48574.81,45088.66,0,0,0,0,7.6,23.7,245,25.73,0.164
8/19/2016,3,67.8,54.7,60.2,68.6,53.2,59.1,48444.34,45017.43,0,0,0,0,9.4,24.4,249,26.29,0.159
8/20/2016,3,66.7,53.3,59.1,66.6,51.8,57.4,48313.57,44936.09,0,0,0,0,9.2,22.6,254,25.39,0.152
8/21/2016,3,67.9,54.3,59.1,67.9,51.8,57.1,48182.58,44859.04,0,0,0,0,10,25.7,255,24.5,0.149
8/22/2016,3,68.1,55.4,60,67.7,53.5,58.3,48050.99,44780.9,0,0,0,0,10.3,24.6,251,24.49,0.149
8/23/2016,3,70.2,55.2,60.7,69.8,53.2,59.2,47918.02,44701.32,0,0,0,0,9.1,24.2,248,24.9,0.159
8/24/2016,3,67.9,53.9,58.8,68,52.5,57.3,47783.77,43363.98,0,0,0,0,8.3,22.4,250,23.98,0.146
8/25/2016,3,66.8,55.6,59.6,66.4,53.9,58.3,47648.33,43913.92,0,0,0,0,9.5,23.5,246,23.09,0.14
8/26/2016,3,67.8,57.1,61.4,68.6,55.3,60.1,47511.82,41782.03,0,0,0,0,9.8,25.1,240,22.36,0.141
8/27/2016,3,68.1,57,61.3,68.1,54.7,59.9,47374.34,42651.34,0,0,0,0,9.8,22.1,249,24.29,0.153
8/28/2016,3,69.3,56,60,70.7,53.6,58.7,47235.98,43815.21,0,0,0,0,8.5,24.8,263,24.9,0.157
8/29/2016,3,68,55.9,60.5,67,53.4,58.4,47096.86,40820.68,0,0,0,0,10.3,25.9,265,23.43,0.15
8/30/2016,2,73.1,56.7,64,72.4,55.9,62.7,46957.07,43032.65,0,0,0,0,10.8,26.6,254,24.69,0.171
8/31/2016,3,69.3,56.9,62.9,68.1,55.2,61.3,46816.7,43131.33,0,0,0,0,11.9,26.6,254,24.22,0.155
9/1/2016,3,68.5,57.1,61.9,68.9,55.5,60.6,46675.86,43073.06,0,0,0,0,11.4,24.4,242,22.5,0.142
9/2/2016,2,72.6,56.1,63.2,71.7,55.3,62,46534.62,42893.31,0,0,0,0,10.4,23.7,238,23.94,0.165
9/3/2016,3,68.3,55.3,60.8,64.9,53.4,58.2,46393.09,42842.05,0,0,0,0,13.4,26.4,237,21.46,0.139
9/4/2016,2,71.5,54.9,61.8,70.5,52.6,59.6,46251.36,42742.57,0,0,0,0,10.7,24.8,242,23.74,0.164
9/5/2016,3,73.6,54.7,62.5,73.3,53.7,61.6,46109.52,42692.93,0,0,0,0,10.5,24.4,235,24.26,0.165
9/6/2016,2,78.9,54.3,65.1,79.5,53.9,65.2,45967.65,42610.57,0,0,0,0,8.8,19.9,243,23.84,0.175
9/7/2016,2,83,57.1,67.9,85.1,58.3,68.6,45825.84,42557.02,0,0,0,0,8.5,20.8,257,23.9,0.185
9/8/2016,3,69.2,54.3,61.6,68.4,52.5,60.4,45684.18,42507.67,0,0,0,0,9.7,23.3,244,22.63,0.143
9/9/2016,3,69.4,52.9,58.6,68.6,51.1,57,45542.75,42458.23,0,0,0,0,8.8,20.4,252,22.96,0.145
9/10/2016,3,68.7,53,58.5,67.9,50.8,56.7,45401.64,42343.09,0,0,0,0,8.2,20.4,252,23,0.143
9/11/2016,3,63.8,52.8,57.1,62,50.2,54.5,45260.46,41257.68,0,0,0,0,10.7,25.5,242,20.36,0.116
9/12/2016,3,63.7,55.3,58.4,60.6,52.5,55.1,45118.41,41917.07,0,0,0,0,12.9,28,232,20.29,0.119
9/13/2016,2,69.9,56.4,61.7,69.2,55.1,60.4,44975.56,41516.22,0,0,0,0,8.2,21,191,20.04,0.136
9/14/2016,2,71.1,56.8,62.1,72.1,56.6,62.1,44832.01,41778.91,0,0,0,0,8.2,22.8,272,22.94,0.151
9/15/2016,3,70.1,53.2,59.9,68.6,52.6,58.9,44687.85,41635.66,0,0,0,0,8.8,19.9,262,20.91,0.134
9/16/2016,3,71.4,55,61.4,72.4,53.6,61,44543.17,41491.69,0,0,0,0,7.4,19.9,250,21.47,0.142
9/17/2016,3,75.6,53,61.9,76.7,52.3,62.2,44398.05,41249.61,0,0,0,0,6.9,17.9,254,21.07,0.142
9/18/2016,2,85.3,55.5,68,86,56.7,69.3,44252.61,41201.99,0,0,0,0,6.7,16.1,264,22.07,0.169
9/19/2016,2,81.3,58.2,67.9,83.3,60.2,69.2,44106.91,41056.41,0,0,0,0,8.7,19,240,21.67,0.166
9/20/2016,3,72,57.1,63.5,70.2,56.7,62.2,43961.04,40910.49,0,0,0,0,10.7,22.6,245,20.01,0.142
9/21/2016,3,68.7,56.1,60.5,64.4,50.2,56.6,43815.11,40764.29,0,0,0,0,16.3,33.3,263,20.81,0.143
9/22/2016,0,69.2,54.2,60.3,66.1,49.7,56.9,43669.18,40617.91,0,0,0,0,14.5,30,282,21.05,0.145
9/23/2016,1,71.8,51.7,61.7,69.6,50.1,59.7,43523.36,40471.43,0,0,0,0,10.4,27.3,264,20.62,0.149
9/24/2016,0,78.1,56.1,65.7,78.5,55.8,65.7,43377.73,40324.93,0,0,0,0,7.9,19.9,255,20.85,0.151
9/25/2016,0,89.6,57.1,72.5,88.4,56.5,70.9,43232.38,40178.52,0,0,0,0,8.1,19,64,21.01,0.187
9/26/2016,0,88.6,60.4,73.2,88.4,60.1,71.7,43087.39,40032.27,0,0,0,0,6.7,15,250,20.89,0.181
9/27/2016,0,81.2,57.1,66.5,80.7,57.6,65.9,42942.85,39886.29,0,0,0,0,8.1,18.6,242,19.96,0.154
9/28/2016,2,69.7,55.3,61.2,70,53,60.8,42798.85,39740.66,0,0,0,0,8.9,20.6,241,18.8,0.118
9/29/2016,3,64.9,54.3,58,63.1,51.6,55.7,42655.49,38193.3,0,0,0,0,9.9,22.4,251,18.74,0.111
9/30/2016,3,62,53.1,57,57.4,50,52.7,42512.84,39072.73,0,0,0,0,13.9,26.6,266,18.51,0.115
10/1/2016,0,68.4,51.5,59.3,65.4,49.1,56.6,42370.5,39305.91,0,0,0,0,12,26.8,274,20.14,0.134
10/2/2016,51,63.6,53.3,58.2,59.4,52.2,55.5,42227.61,39160.25,0.02,0.02,0,3,13.9,28,260,15.07,0.093
10/3/2016,51,62.5,52.8,58.4,60.1,51.7,56.8,42084.24,0,0.004,0.004,0,1,7.6,16.3,157,4.64,0.047
10/4/2016,3,67,56.2,60.5,64.5,54.1,58.5,41940.51,37461.32,0,0,0,0,10.2,25.1,298,16.15,0.11
10/5/2016,0,69.9,52.2,60.4,66.7,49.1,57.7,41796.5,38510.13,0,0,0,0,10.1,25.7,289,19.36,0.135
10/6/2016,1,72,53.3,61.4,70.2,52.5,60.1,41652.32,38235.91,0,0,0,0,7.6,17.2,277,18.98,0.132
10/7/2016,1,78.7,52.9,65.4,74.9,52.6,63.6,41508.06,36551.41,0,0,0,0,6.8,17.4,356,17.21,0.137
10/8/2016,0,79.8,54.6,66,78.5,54.1,64.8,41363.83,37657.9,0,0,0,0,4.8,12.3,283,18.56,0.136
10/9/2016,1,77.4,55.4,62.8,76,56.1,62.6,41219.73,37269.21,0,0,0,0,5.7,13.9,248,17.9,0.127
10/10/2016,3,65.1,52.7,57,63.2,50.4,55.4,41075.84,36598.65,0,0,0,0,9,20.4,256,17.11,0.101
10/11/2016,3,64.4,52.9,57.2,63.3,50.5,55.2,40932.29,36157.03,0,0,0,0,8.4,19,249,16.68,0.099
10/12/2016,3,62.8,54.7,57.2,61.4,53.2,55.7,40789.18,34659.23,0,0,0,0,9.9,21.7,250,13.73,0.081
10/13/2016,3,66.6,52.3,58.9,65,51.4,57.9,40646.6,34190.16,0,0,0,0,8.4,18.8,225,13.82,0.087
10/14/2016,61,62.3,54.9,60.9,64,55.3,60.7,40504.67,703.17,0.425,0.425,0,12,12.6,32,200,1.78,0.022
10/15/2016,61,66.6,54.4,60.2,62.6,54.7,58.6,40363.5,33281.74,0.224,0.224,0,8,18.2,38.9,201,11.27,0.068
10/16/2016,61,63.2,58.5,60.5,63,56.2,60,40223.18,8657.47,0.496,0.496,0,21,14,31.5,224,3.84,0.031
